Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,17987,182.37137,91,,,,,,,,
,,,,,18000,,,-68.62937927246094,-1.227311372756958,2.7252726554870605,66.65528106689453,66.72026824951172,0.0003,0.0003,0.1
,,,,,18074,187.03192,87,,,,,,,,
,,,,,18165,189.17625,91,,,,,,,,
,,,,,18253,191.83354,88,,,,,,,,
,,,,,18342,187.18668,89,,,,,,,,
,,,,,18429,183.12596,87,,,,,,,,
,,,,,18515,177.38138,86,,,,,,,,
,,,,,18606,208.44081,91,,,,,,,,
,,,,,18697,192.56859,91,,,,,,,,
,,,,,18788,194.95638,91,,,,,,,,
,,,,,18881,207.35751,93,,,,,,,,
