Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,35.15138626098633,72010,146.36145639419556,,68
200.0,0.0,200.0,200.0,200.0,199.0,2.236068,200.0,194.0,199.0,33.002689361572266,73204,148.3958134651184,,69
200.0,0.0,200.0,200.0,200.0,198.33333,2.6246693,200.0,193.0,198.33333333333334,33.26703643798828,74394,150.35692858695984,,70
193.0,4.082483,198.0,188.0,193.0,190.16667,11.216308,200.0,168.0,190.16666666666666,34.085479736328125,75535,152.60317516326904,,71
193.0,5.715476,200.0,186.0,193.0,190.33333,8.69227,200.0,176.0,190.33333333333334,33.85973358154297,76677,154.74786615371704,,72
188.66667,14.6363325,200.0,168.0,188.66666666666666,190.66667,7.760298,200.0,181.0,190.66666666666666,34.67771530151367,77821,157.08734726905823,,73
191.66667,6.944222,200.0,183.0,191.66666666666666,188.16667,7.7549267,200.0,180.0,188.16666666666666,35.05777359008789,78950,159.5145125389099,,74
191.66667,5.9066815,200.0,187.0,191.66666666666666,185.83333,8.668269,197.0,174.0,185.83333333333334,33.19029998779297,80065,161.60634803771973,,75
192.66667,7.133645,200.0,183.0,192.66666666666666,183.0,11.2101145,200.0,169.0,183.0,31.904645919799805,81163,163.57548356056213,,76
194.0,5.0990195,199.0,187.0,194.0,185.0,7.4386377,200.0,178.0,185.0,29.697126388549805,82273,165.62557911872864,,77
187.66667,12.229291,200.0,171.0,187.66666666666666,186.0,5.3229065,192.0,177.0,186.0,34.658023834228516,83389,167.73420977592468,,78
179.66667,12.684199,197.0,167.0,179.66666666666666,178.33333,10.274023,199.0,167.0,178.33333333333334,30.816537857055664,84459,169.62376189231873,,79
161.0,5.0990195,168.0,156.0,161.0,171.0,7.788881,185.0,160.0,171.0,30.33890724182129,85485,171.35902571678162,,80
155.33333,6.9442225,164.0,147.0,155.33333333333334,165.71428,6.4744396,176.0,157.0,165.71428571428572,26.762958526611328,86645,173.29083561897278,,81
144.0,3.5590262,147.0,139.0,144.0,152.57143,6.7370434,162.0,138.0,152.57142857142858,28.299657821655273,87713,175.1083128452301,,82
135.0,10.984838,150.0,124.0,135.0,147.85715,8.998866,165.0,136.0,147.85714285714286,25.00117301940918,88748,176.8971164226532,,83
138.33333,3.399346,143.0,135.0,138.33333333333334,135.125,3.9191039,141.0,130.0,135.125,23.188024520874023,89829,178.8106529712677,,84
126.5,13.238202,145.0,110.0,126.5,135.75,4.789311,143.0,129.0,135.75,20.530742645263672,90915,180.71599221229553,,85
128.5,2.95804,132.0,124.0,128.5,130.375,6.9090066,141.0,121.0,130.375,21.479854583740234,91958,182.8100562095642,,86
127.25,7.154544,137.0,117.0,127.25,127.0,9.407444,142.0,108.0,127.0,22.320926666259766,92974,184.83218431472778,,87
123.25,6.4951906,127.0,112.0,123.25,127.75,6.796139,143.0,120.0,127.75,20.950551986694336,93996,186.80509996414185,,88
139.33333,11.614168,149.0,123.0,139.33333333333334,127.75,5.0682836,136.0,121.0,127.75,21.187637329101562,95018,188.62766575813293,,89
146.0,5.0990195,153.0,141.0,146.0,132.0,8.351646,149.0,121.0,132.0,21.641895294189453,96074,190.63156175613403,,90
165.0,6.164414,172.0,157.0,165.0,144.14285,7.15998,154.0,133.0,144.14285714285714,22.827192306518555,97083,192.46548652648926,,91
177.66667,4.9216075,184.0,172.0,177.66666666666666,154.71428,6.9634614,166.0,146.0,154.71428571428572,25.00412940979004,98166,194.45097255706787,,92
189.33333,11.115555,200.0,174.0,189.33333333333334,174.33333,6.4721627,182.0,164.0,174.33333333333334,28.124670028686523,99212,196.58774757385254,,93
199.33333,0.942809,200.0,198.0,199.33333333333334,186.5,6.2383227,192.0,175.0,186.5,27.8690242767334,100331,198.720871925354,,94
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,30.372224807739258,101331,200.40222358703613,,95
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,30.35603141784668,102331,202.27588486671448,,96
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,34.13968276977539,103331,204.1506803035736,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,29.186939239501953,104331,205.96330785751343,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,31.147377014160156,105331,207.90151715278625,,99
