Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,17180,262.45752,112,,,,,,,,
,,,,,17288,274.4059,108,,,,,,,,
,,,,,17405,237.11288,117,,,,,,,,
,,,,,17501,232.02133,96,,,,,,,,
,,,,,17599,237.3316,98,,,,,,,,
,,,,,17706,266.10992,107,,,,,,,,
,,,,,17822,298.99628,116,,,,,,,,
,,,,,17948,285.08862,126,,,,,,,,
,,,,,18000,,,-68.75627899169922,-1.0317609310150146,18.536104202270508,66.7487564086914,66.01344299316406,0.0003,0.0003,0.1
,,,,,18067,290.5371,119,,,,,,,,
,,,,,18167,234.5393,100,,,,,,,,
,,,,,18266,212.66125,99,,,,,,,,
,,,,,18365,211.0816,99,,,,,,,,
,,,,,18469,242.74301,104,,,,,,,,
,,,,,18567,205.3524,98,,,,,,,,
,,,,,18680,271.78046,113,,,,,,,,
,,,,,18783,232.60498,103,,,,,,,,
,,,,,18891,247.79893,108,,,,,,,,
,,,,,18996,237.24306,105,,,,,,,,
