Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
148.02785,46.082047,202.7022,89.97636,1000.0,139.39597,26.789307,179.54572,117.21886,1000.0,-3.6826553344726562,16.45318603515625,355000,729.7378077507019,,70
154.2635,31.13127,190.24915,114.304596,1000.0,144.7292,40.193348,211.36154,88.11638,1000.0,0.14264199137687683,14.01055908203125,360000,739.5668659210205,,71
160.98181,28.154121,196.65778,127.83367,1000.0,122.17505,44.42076,184.22203,69.666275,1000.0,-0.6912201046943665,14.364336967468262,365000,750.2252657413483,,72
111.933136,11.768698,127.396225,98.87027,1000.0,144.07541,19.51579,171.24707,116.08449,1000.0,1.1751294136047363,12.107352256774902,370000,759.5654969215393,,73
147.72192,52.77312,194.89044,74.049225,1000.0,145.74297,40.248398,194.12949,86.377655,1000.0,1.8085134029388428,11.263763427734375,375000,769.8818616867065,,74
195.22034,10.934104,209.14784,182.43848,1000.0,179.36765,11.553546,190.06824,157.22218,1000.0,2.0041489601135254,13.38534927368164,380000,781.6118431091309,,75
197.72577,19.153234,224.50786,180.82623,1000.0,161.81528,19.994799,191.95297,134.24908,1000.0,-1.2256475687026978,14.35458755493164,385000,790.8721380233765,,76
213.8449,10.088427,223.06793,199.80649,1000.0,211.28433,54.528244,312.8791,150.51553,1000.0,0.8850517272949219,18.644485473632812,390000,800.4306874275208,,77
266.3312,37.993866,314.722,221.91083,1000.0,137.55867,81.647064,252.5516,40.49478,1000.0,-6.081381320953369,22.62342071533203,395000,809.8415081501007,,78
222.64453,44.838394,262.7359,160.052,1000.0,230.02515,30.070826,288.8357,207.61703,1000.0,6.427594184875488,13.788993835449219,400000,819.6379563808441,,79
240.19203,18.714106,266.6502,226.41493,1000.0,220.06511,22.241701,237.22606,181.02945,1000.0,-2.2719123363494873,15.619768142700195,405000,830.3400552272797,,80
246.60506,3.8434484,251.9618,243.12854,1000.0,302.75668,67.354164,350.81424,170.1909,1000.0,6.151987552642822,14.548437118530273,410000,839.5702924728394,,81
208.88435,65.62388,285.0201,124.857254,1000.0,235.22945,65.814095,325.31046,145.91791,1000.0,-3.7764101028442383,14.195918083190918,415000,849.5684621334076,,82
243.02905,15.245179,256.3958,221.69574,1000.0,271.53125,45.85366,323.8921,214.22704,1000.0,0.6406236886978149,13.557894706726074,420000,859.4637181758881,,83
282.1536,42.714836,318.31122,222.16649,1000.0,252.32747,23.641792,273.60736,206.34366,1000.0,-0.40831395983695984,15.420145034790039,425000,868.4057745933533,,84
206.7107,48.265697,273.8555,162.50592,1000.0,275.0136,48.719025,332.093,196.15897,1000.0,0.9529576897621155,12.977227210998535,430000,879.6297078132629,,85
303.8007,58.05122,375.92258,233.77298,1000.0,256.27853,50.569485,326.34854,184.73483,1000.0,-3.4142420291900635,14.11574935913086,435000,889.3477013111115,,86
156.31328,178.8272,307.5192,-94.84975,1000.0,289.63373,43.478573,345.50366,215.89827,1000.0,5.048248767852783,14.363470077514648,440000,898.714433670044,,87
319.73398,23.168463,344.32285,288.68567,1000.0,349.04742,27.561617,376.69647,300.09476,1000.0,3.127295732498169,12.276494979858398,445000,908.1724407672882,,88
217.62128,36.949757,255.94502,167.69588,1000.0,308.0455,50.488373,369.3124,224.16087,1000.0,-3.8640217781066895,13.910127639770508,450000,918.2029509544373,,89
